City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
529,Goundam,ML,16.4145,-3.6708,60.35,22,44,10.4,scattered clouds
530,Snasa,NO,64.2457,12.3778,15.84,100,98,2.42,overcast clouds
531,Sault Sainte Marie,CA,46.5168,-84.3333,-5.24,72,0,3.44,clear sky
532,Humaita,BR,-7.5061,-63.0208,71.65,98,98,0.27,light rain
533,Kampot,KH,10.6167,104.1833,86.05,55,27,9.75,scattered clouds
534,Portland,US,45.5234,-122.6762,55.98,71,100,6.91,overcast clouds
535,Amargosa,BR,-13.0303,-39.6047,69.33,97,100,2.89,overcast clouds
536,Thinadhoo,MV,0.5333,72.9333,81.75,73,55,8.61,broken clouds
537,Kangasala,FI,61.4638,24.076,36.14,100,100,8.84,light snow
538,Nea Karvali,GR,40.9617,24.51,44.06,69,75,5.75,broken clouds
539,San Pedro De Macoris,DO,18.4616,-69.2972,76.48,87,0,5.64,clear sky
540,Harer,ET,9.3094,42.1258,63.21,48,58,7.27,broken clouds
541,Mastic Beach,US,40.7668,-72.8521,27.18,75,100,12.66,overcast clouds
542,Obuasi,GH,6.206,-1.6619,71.58,98,85,2.13,overcast clouds
543,Manzanillo,CU,20.3433,-77.1167,73.81,85,4,1.68,clear sky
544,Hare Bay,CA,48.8499,-54.0148,20.8,51,100,6.98,overcast clouds
545,Halifax,CA,44.6453,-63.5724,22.48,91,100,8.01,overcast clouds
546,Kawalu,ID,-7.3817,108.2082,82.35,76,87,2.26,overcast clouds
547,Honggang,CN,46.4667,124.8667,6.76,85,100,9.89,overcast clouds
548,Cartagena Del Chaira,CO,1.3349,-74.8429,75.38,82,86,2.46,overcast clouds
549,Machacamarca,BO,-18.1667,-67.0333,47.98,74,68,3.04,broken clouds
550,Salekhard,RU,66.53,66.6019,-19.01,100,99,3.09,overcast clouds
551,Virginia Beach,US,36.8529,-75.978,36.01,75,100,1.99,overcast clouds
552,Pangnirtung,CA,66.1451,-65.7125,-29.2,75,0,8.05,clear sky
553,Kambam,ID,5.2505,96.8629,83.3,68,92,5.39,overcast clouds
554,Tanout,NE,14.9709,8.8879,61.95,15,2,10.4,clear sky
555,Mandera,KE,3.9366,41.867,78.62,44,89,12.71,overcast clouds
556,Bonavista,CA,48.6499,-53.1147,27.12,65,100,11.36,overcast clouds
557,Waingapu,ID,-9.6567,120.2641,85.86,67,80,9.69,broken clouds
558,Yar-Sale,RU,66.8333,70.8333,-18.67,99,99,7.92,overcast clouds
559,Tungor,RU,53.3808,142.9564,-2.16,90,15,14.88,few clouds
560,San Quintin,MX,30.4833,-115.95,64.11,44,0,4.29,clear sky
561,Junagarh,IN,19.8667,82.9333,77.07,16,5,3.15,clear sky
562,Juneau,US,58.3019,-134.4197,33.84,94,100,0.0,fog
563,Mlawa,PL,53.1128,20.3841,29.01,71,98,12.1,overcast clouds
564,San Matias,BO,-16.3667,-58.4,74.57,88,99,3.47,overcast clouds
565,Kotelnich,RU,58.3089,48.348,11.28,97,100,6.4,overcast clouds
566,Llangefni,GB,53.2556,-4.3106,44.38,87,75,21.85,light rain
567,Hamilton,US,39.1834,-84.5333,18.45,78,0,9.22,clear sky
568,Shingu,JP,33.7333,135.9833,49.19,67,100,5.21,overcast clouds
569,Nizhniy Baskunchak,RU,48.2198,46.8311,24.91,80,6,9.13,clear sky
570,Bilibino,RU,68.0546,166.4372,-27.89,100,75,2.64,broken clouds
571,Tarusa,RU,54.7233,37.1767,25.36,88,98,13.4,light snow
572,Port-Cartier,CA,50.0334,-66.8654,-9.26,97,44,7.81,scattered clouds
573,Muros,ES,42.7762,-9.0603,52.84,95,18,17.45,few clouds
574,Arbroath,GB,56.5632,-2.5874,41.29,83,100,12.88,overcast clouds
575,Seymchan,RU,62.8833,152.4333,-26.27,97,75,1.39,broken clouds
576,Pasni,PK,25.2631,63.471,71.06,41,46,17.2,scattered clouds
577,Troitsko-Pechorsk,RU,62.7084,56.1964,-4.94,100,100,3.04,overcast clouds
578,Berkak,NO,62.825,10.0118,22.78,97,100,3.11,light snow
579,Ibra,OM,22.6906,58.5334,67.6,52,3,3.31,clear sky
580,Gornopravdinsk,RU,60.05,69.9,4.6,93,100,3.6,overcast clouds
581,Khanpur,PK,28.6453,70.6567,70.05,21,9,11.18,clear sky
582,La Rioja,ES,42.25,-2.5,37.18,83,30,3.44,scattered clouds
583,Bodden Town,KY,19.2833,-81.25,76.93,85,1,1.99,clear sky
584,Phuket,TH,8.0,98.25,86.22,70,40,10.36,scattered clouds
585,Medea,DZ,36.2642,2.7539,28.85,57,6,5.57,clear sky
586,Ouadda,CF,8.0777,22.4007,70.45,12,53,7.16,broken clouds
587,Kharan,PK,28.5833,65.4167,59.56,39,85,8.41,overcast clouds
588,Marawi,PH,7.9986,124.2928,72.64,53,63,6.89,broken clouds
589,Nova Granada,BR,-20.5339,-49.3142,75.45,89,10,3.04,clear sky
590,Marsh Harbour,BS,26.5412,-77.0636,73.2,74,100,20.6,overcast clouds
591,Ambon,ID,-3.6954,128.1814,87.94,70,40,6.91,scattered clouds
592,Isilkul,RU,54.9109,71.2728,0.93,95,100,2.89,overcast clouds
593,Kovur,IN,14.4833,79.9833,81.75,60,37,9.66,scattered clouds
594,Agdam,AZ,39.991,46.9274,34.27,94,100,5.23,overcast clouds
595,Beidao,CN,34.5686,105.8933,36.36,81,100,4.25,overcast clouds
596,Quang Ngai,VN,15.1167,108.8,72.48,94,100,7.4,overcast clouds
597,Kambove,CD,-10.8764,26.5969,61.59,98,100,2.93,overcast clouds
598,Rosehearty,GB,57.697,-2.1132,41.72,91,100,13.65,overcast clouds
599,Vardo,NO,70.3705,31.1107,17.8,76,100,13.4,overcast clouds
600,Taoudenni,ML,22.6783,-3.9836,56.75,30,1,10.47,clear sky
601,Enshi,CN,30.3,109.4833,54.37,55,50,2.06,scattered clouds
602,Fez,MA,34.0372,-4.9998,48.45,46,0,8.05,clear sky
603,Manglisi,GE,41.697,44.3845,27.19,92,100,6.4,light snow
604,Hope,US,33.6671,-93.5916,44.65,62,0,3.58,clear sky
605,Tadine,NC,-21.55,167.8833,82.51,76,100,13.09,overcast clouds
606,Sao Raimundo Nonato,BR,-9.0153,-42.6994,69.8,92,93,0.96,overcast clouds
607,Huanren,CN,41.2647,125.3667,21.31,80,100,7.31,light snow
608,Kouango,CF,4.9934,19.9619,72.9,32,47,1.92,scattered clouds
609,Biak,ID,-0.9131,122.8766,82.6,68,63,1.05,broken clouds
610,Tilichiki,RU,60.4667,166.1,-14.24,91,44,9.78,scattered clouds
611,Mirpur Sakro,PK,24.5474,67.6277,66.42,49,0,6.44,clear sky
612,Aleksandrovskoye,RU,44.7142,43.0008,23.14,78,36,8.66,scattered clouds
613,Piacabucu,BR,-10.4056,-36.4344,79.27,74,99,9.37,overcast clouds
614,Auriflama,BR,-20.6856,-50.5547,70.79,74,6,4.72,clear sky
615,Maldonado,UY,-34.6667,-54.9167,67.14,70,9,6.91,clear sky
616,Safonovo,RU,55.15,33.2167,20.7,90,99,10.47,overcast clouds
617,Chapais,CA,49.7834,-74.8492,-27.62,100,92,0.81,overcast clouds
618,Adrar,MR,20.5022,-10.0711,57.81,28,98,10.67,overcast clouds
619,Veinticinco De Mayo,AR,-35.4323,-60.1727,62.06,79,0,1.01,clear sky
620,Muisne,EC,0.6,-80.0333,75.04,88,100,1.28,light rain
621,Nesna,NO,66.1967,13.0213,28.51,70,95,9.26,light snow
622,Sovetskiy,RU,61.3614,63.5842,-6.65,98,58,2.08,broken clouds
623,Buraydah,SA,26.326,43.975,39.65,29,0,2.98,clear sky
624,Rockingham,US,42.9668,-71.0995,25.68,82,100,7.85,overcast clouds
625,Saquarema,BR,-22.92,-42.5103,72.39,95,13,4.9,few clouds
626,Saint-Denis,FR,48.9167,2.3333,49.98,83,75,19.57,broken clouds
627,Namatanai,PG,-3.6667,152.4333,83.86,74,58,7.74,light rain
628,Spasskoye,RU,44.6108,132.7969,10.65,85,100,7.54,overcast clouds
629,Dunedin,NZ,-45.8742,170.5036,61.81,62,89,7.0,overcast clouds
630,Les Cayes,HT,18.2,-73.75,74.25,77,27,2.62,scattered clouds
631,Eregli,TR,37.5133,34.0467,22.03,77,14,2.42,few clouds
632,Killarney,IE,52.05,-9.5167,43.16,87,34,15.84,scattered clouds
633,Akdepe,TM,42.0551,59.3788,30.29,71,20,12.64,few clouds
634,Porto Novo,BJ,6.4965,2.6036,82.22,83,13,4.29,few clouds
635,Kurumkan,RU,54.3,110.3,-4.05,82,25,2.71,scattered clouds
636,San Jose,US,37.3394,-121.895,63.91,61,75,6.91,broken clouds
637,Tiznit,MA,29.5833,-9.5,50.54,52,0,1.45,clear sky
638,Jurmala,LV,56.968,23.7704,30.85,86,0,12.66,clear sky
639,Poum,NC,-20.2333,164.0167,82.65,77,95,8.84,overcast clouds
640,Hami,CN,42.8,93.45,30.54,38,19,6.71,few clouds
641,Xixiang,CN,35.1628,112.865,42.6,61,63,10.29,broken clouds
642,Morro Bay,US,35.3658,-120.8499,63.01,56,2,1.99,clear sky
643,Nemuro,JP,43.3236,145.575,28.83,75,100,13.13,overcast clouds
644,Yabrud,SY,33.9674,36.6574,31.66,66,0,1.97,clear sky
645,Nieuwpoort,BE,51.1244,2.7735,51.01,87,100,19.57,light intensity drizzle
646,Banda Aceh,ID,5.5577,95.3222,85.59,64,85,6.69,overcast clouds
647,Pacific Grove,US,36.6177,-121.9166,61.75,92,100,1.01,fog
648,El Carmen,CO,8.5106,-73.4478,67.68,80,35,3.98,scattered clouds
649,Talsi,LV,57.2456,22.5814,36.52,84,100,12.44,overcast clouds
650,Dickinson,US,29.4608,-95.0513,50.11,75,0,3.44,clear sky
651,Ashdod,IL,31.8167,34.65,54.21,85,99,6.71,overcast clouds
652,Abashiri,JP,44.0213,144.2697,28.69,86,75,11.5,light snow
653,Salinopolis,BR,-0.6136,-47.3561,78.51,87,100,10.58,light rain
654,Floro,NO,61.5996,5.0328,37.36,100,100,5.75,light rain
655,Boa Vista,BR,2.8197,-60.6733,80.58,69,0,12.66,clear sky
656,Xining,CN,36.6167,101.7667,28.11,45,34,4.27,scattered clouds
657,Pangai,TO,-19.8,-174.35,84.31,70,40,13.8,scattered clouds
658,Howard Springs,AU,-12.497,131.047,92.98,65,100,5.7,overcast clouds
659,Hua Hin,TH,12.5707,99.9588,88.9,79,40,2.3,scattered clouds
660,Emerald,AU,-23.5333,148.1667,91.54,31,0,13.8,clear sky
661,Yushala,RU,57.0761,64.2601,3.0,95,97,4.85,overcast clouds
662,Timra,SE,62.487,17.3257,31.68,100,100,4.61,overcast clouds
663,Launceston,AU,-41.45,147.1667,87.62,37,100,16.11,overcast clouds
664,Lubango,AO,-14.9172,13.4925,55.92,74,79,2.89,broken clouds
665,Vestmannaeyjar,IS,63.4427,-20.2734,34.57,85,100,31.7,light snow
666,Petukhovo,RU,55.0692,67.9019,8.1,94,99,3.58,overcast clouds
667,Baft,IR,29.234,56.6057,37.44,62,1,5.75,clear sky
668,Great Yarmouth,GB,52.6083,1.7305,45.55,87,100,14.52,overcast clouds
669,Sorsk,RU,54.0033,90.2467,7.74,93,100,5.79,overcast clouds
670,Voh,NC,-20.9667,164.7,86.99,66,99,8.5,overcast clouds
671,Leh,IN,34.1667,77.5833,9.57,81,59,2.3,broken clouds
672,Padampur,IN,29.6833,73.6167,69.53,32,0,6.73,clear sky
673,Melchor De Mencos,GT,17.0686,-89.1522,71.6,94,75,11.5,broken clouds
674,Ugoofaaru,MV,5.6667,73.0,81.3,70,94,2.08,overcast clouds
675,Awjilah,LY,29.1081,21.2869,50.77,65,0,5.82,clear sky
676,Ferrandina,IT,40.5012,16.4547,43.34,87,15,0.98,few clouds
677,Cherdyn,RU,60.403,56.4787,-4.74,100,100,0.78,overcast clouds
678,Tall Kayf,TR,37.0833,41.0667,39.54,43,81,2.73,broken clouds
679,Iquitos,PE,-3.7481,-73.2472,73.44,100,75,1.14,broken clouds
680,Chunhuhub,MX,19.55,-88.6833,64.8,88,39,4.9,scattered clouds
681,Pavlodar,KZ,52.3,76.95,10.2,85,100,6.71,mist
682,Los Llanos De Aridane,ES,28.6585,-17.9182,60.55,76,75,8.05,broken clouds
683,Port Hawkesbury,CA,45.6169,-61.3485,21.58,92,100,9.22,light snow
684,Atyrau,KZ,47.1167,51.8833,26.62,93,6,11.18,mist
685,Bubaque,GW,11.2833,-15.8333,77.94,59,0,3.02,clear sky
686,Port Hedland,AU,-20.3167,118.5667,102.25,35,14,10.36,few clouds
687,Catanzaro,IT,38.8908,16.5987,48.67,82,74,2.04,broken clouds
688,Deputatskiy,RU,69.3,139.9,-10.93,95,95,4.41,overcast clouds
689,Kamwenge,UG,0.1866,30.4539,64.92,66,34,1.23,scattered clouds
690,Aleksandrov Gay,RU,50.147,48.5704,13.55,96,19,6.8,few clouds
691,Ambilobe,MG,-13.2,49.05,78.28,83,15,1.68,few clouds
692,Kivioli,EE,59.3531,26.9711,33.03,94,100,13.6,snow
